"","id","countryCode","establishmentMeans","occurrenceRemarks","location"
"21091",14819,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-TO-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-RO-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF"
"21092",14814,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA-BR-SP-BR-RJ-BR-ES-BR-SC-BR-PR"
"21093",123314,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"21094",14768,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SC-BR-RS-BR-PR"
"21095",14772,"BR","NATIVA","Não endemica/Pampa-Não endemica/Pantanal","BR-RS-BR-MT-BR-MS"
"21096",14804,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-BA-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-GO"
"21097",14808,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC"
"21098",24901,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"21099",14811,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-SE-BR-PE-BR-PB-BR-BA-BR-AL"
"21100",21170,"BR","NATIVA","Endemica/Mata Atlântica","BR-PE-BR-PB-BR-BA"
"21101",24904,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC"
"21102",14826,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-RS"
"21103",24907,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC"
"21104",88089,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM"
"21105",24906,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"21106",14745,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR"
"21107",32836,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-RO-BR-MT-BR-MS-BR-GO-BR-DF"
"21108",102186,"BR","NATIVA","Não endemica/Cerrado","BR-MS"
"21109",14809,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR"
"21110",116340,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"21111",14794,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES"
"21112",14769,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-SE-BR-PE-BR-BA-BR-AL"
"21113",102199,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"21114",14812,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES"
"21115",124528,"BR","NATIVA","Não endemica/","BR-SP"
"21116",12492,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR"
"21117",102401,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"21118",14882,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG"
"21119",14879,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-GO-BR-DF"
"21120",14880,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR"
"21121",14761,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES-BR-BA"
"21122",102198,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-GO"
"21123",14870,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR"
"21124",21174,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-CE-BR-BA-BR-GO"
"21125",14862,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES-BR-BA"
"21126",14860,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-PR"
"21127",14858,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-PR-BR-BA"
"21128",14851,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR"
"21129",14841,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-RS"
"21130",14840,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR"
"21131",14831,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"21132",88112,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-PA-BR-AM"
"21133",582055,"BR","NATIVA","Não endemica/","BR-PR-BR-ES-BR-SP-BR-RJ-BR-RN-BR-PE-BR-MA-BR-CE-BR-BA-BR-PA-BR-SC-BR-RS"
"21134",14869,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-ES-BR-GO-BR-SP-BR-RJ"
"21135",102213,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM"
"21136",88106,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-PA-BR-AP-BR-AM-BR-AC"
"21137",14734,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR-BR-RO-BR-MS"
"21138",14790,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-PE-BR-PB-BR-CE-BR-BA"
"21139",14760,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR"
"21140",37705,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-GO-BR-RR-BR-AM-BR-MT-BR-DF"
"21141",14821,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF"
"21142",14791,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-PE-BR-MA-BR-CE-BR-BA-BR-AL-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC"
"21143",14797,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-BA"
"21144",14834,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-BA-BR-PA-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-MT-BR-MS-BR-GO-BR-DF"
"21145",14878,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR"
"21146",24896,"BR","NATIVA","Não endemica/Amazônia","BR-MT-BR-RO-BR-PA-BR-AM-BR-AC"
"21147",21166,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-BA"
"21148",21167,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-TO-BR-AP-BR-MG-BR-MA-BR-RR-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT-BR-GO"
"21149",24895,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM-BR-AC"
"21150",21169,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-SE-BR-BA-BR-PA"
"21151",24899,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"21152",14859,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG"
"21153",14844,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"21154",24912,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"21155",14852,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"21156",14857,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA-BR-RO-BR-AC-BR-MT-BR-GO-BR-DF"
"21157",14863,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP"
"21158",14867,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC"
"21159",88111,"BR","NATIVA","Não endemica/Amazônia","BR-RO"
"21160",24918,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AM-BR-AC"
"21161",14842,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-RS-BR-PR"
"21162",88114,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"21163",14881,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-GO"
"21164",14883,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA-BR-RO-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF"
"21165",88102,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"21166",14823,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-BA"
"21167",14830,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-SP-BR-RJ-BR-MG-BR-SC"
"21168",14833,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-PR-BR-BA"
"21169",21171,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-MG-BR-MA-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF"
"21170",14856,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR"
"21171",24914,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AM-BR-AC"
"21172",14873,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-PE-BR-BA"
"21173",32845,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-PA-BR-AP-BR-AM"
"21174",24916,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC"
"21175",14801,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA"
"21176",21173,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-RO-BR-PA-BR-AP-BR-AC-BR-MT"
"21177",21165,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-RR-BR-PA-BR-AP-BR-AM"
"21178",14847,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MG-BR-ES-BR-MA-BR-BA-BR-RO-BR-PA-BR-AP-BR-AM-BR-MT"
"21179",14865,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-SE-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-GO"
"21180",24913,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"21181",14846,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR"
"21182",88103,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"21183",24911,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AM-BR-AC-BR-MT"
"21184",102207,"BR","NATIVA","Não endemica/Pantanal","BR-MT-BR-MS"
"21185",14832,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-SE-BR-PI-BR-PB-BR-BA-BR-AL"
"21186",78913,"BR","NATIVA","Endemica/Cerrado","BR-SP-BR-MG-BR-BA-BR-MT-BR-MS-BR-GO"
"21187",14854,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MT-BR-MG-BR-MA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-GO-BR-DF"
"21188",88122,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"21189",14829,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR"
"21190",14848,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-MG-BR-ES-BR-SE-BR-PI-BR-PE-BR-BA-BR-AL"
"21191",14853,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-BA"
"21192",23063,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM-BR-AC"
"21193",121480,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-RJ"
"21194",93907,"BR",NA,NA,"BR-SP"
"21195",123986,"BR",NA,"/Mata Atlântica-/Pampa","BR-RS"
"21196",14837,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG"
"21197",88104,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-PA-BR-AP"
"21198",19151,"BR","NATIVA","Não endemica/Caatinga","BR-PI-BR-PE-BR-PB-BR-MA-BR-BA-BR-MS"
"21199",14839,"BR","NATIVA","Endemica/Mata Atlântica","BR-PE-BR-BA"
"21200",101148,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"21201",14893,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA-BR-PA-BR-AP-BR-AM"
"21202",106316,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG"
"21203",26128,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-RS-BR-PR"
"21204",25949,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-BA"
"21205",25950,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SE-BR-PB-BR-AL-BR-MG-BR-ES-BR-RN-BR-PE-BR-BA-BR-AP"
"21206",102260,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"21207",24927,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-RJ-BR-AM-BR-AC"
"21208",24928,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-SP-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT-BR-GO-BR-DF"
"21209",14894,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR"
"21210",24925,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"21211",21253,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-BA-BR-ES-BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR"
"21212",106517,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"21213",88126,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"21214",32912,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-BA"
"21215",106562,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"21216",102265,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES"
"21217",25948,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA"
"21218",114517,"BR","NATIVA","Não endemica/","BR-SP"
"21219",5764,"BR","NATIVA","Endemica/Mata Atlântica","BR-AL"
"21220",115531,"BR","NATIVA","Não endemica/Pantanal","BR-MS"
"21221",27515,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"21222",92365,"BR",NA,"/Mata Atlântica","BR-SC-BR-RS-BR-PR"
"21223",108347,"BR",NA,"/Mata Atlântica","BR-PR"
"21224",24934,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AM-BR-AC"
"21225",88149,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"21226",29864,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-MA-BR-BA-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF"
"21227",23255,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-AC"
"21228",121003,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-PE"
"21229",12873,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-PI-BR-CE-BR-BA"
"21230",12875,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA"
"21231",12874,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"21232",96104,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-AL"
"21233",5810,"BR","NATIVA","Endemica/Mata Atlântica","BR-PE-BR-BA-BR-AL"
"21234",5628,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"21235",5856,"BR","NATIVA","Endemica/Mata Atlântica","BR-PE"
"21236",5838,"BR","NATIVA","Endemica/Mata Atlântica","BR-AL"
"21237",110677,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES"
"21238",4148,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG"
"21239",92363,"BR",NA,"/Mata Atlântica","BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR-BR-PE"
"21240",21295,"BR","NATIVA","Endemica/","BR-MG-BR-CE-BR-BA-BR-RO-BR-GO"
"21241",14968,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"21242",24939,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AM-BR-AC"
"21243",4356,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-SP-BR-SC-BR-PR"
"21244",21294,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA-BR-GO"
"21245",14958,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-PA-BR-RJ-BR-MG-BR-ES-BR-BA"
"21246",88177,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AM"
"21247",14957,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-RJ-BR-MS"
"21248",14969,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES-BR-BA"
"21249",95963,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES-BR-RS-BR-CE"
"21250",14966,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-PR-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-PA-BR-DF"
"21251",24937,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AM-BR-AC"
"21252",102305,"BR","NATIVA","Endemica/Amazônia","BR-MT"
"21253",14961,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-RJ"
"21254",94064,"BR",NA,NA,"BR-RJ"
"21255",25080,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"21256",16583,"BR","NATIVA","Endemica/Caatinga","BR-SE-BR-PE-BR-PB-BR-BA-BR-AL"
"21257",88175,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-RR-BR-RO-BR-AC"
"21258",79738,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"21259",14972,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-MG-BR-RJ-BR-PA-BR-AP-BR-AM"
"21260",110698,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"21261",110694,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-SC-BR-BA"
"21262",110693,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"21263",110696,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-MT"
"21264",105921,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES"
"21265",110689,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"21266",110699,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-MT-BR-SP-BR-RJ-BR-ES-BR-AM"
"21267",97807,"BR","NATIVA","Não endemica/Mata Atlântica","BR-BA-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR"
"21268",90702,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-BA-BR-MT-BR-MS"
"21269",29877,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-MS-BR-GO"
"21270",29876,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-PI-BR-PE-BR-BA-BR-MS-BR-GO-BR-DF"
"21271",105924,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-RS-BR-PR-BR-BA-BR-MS"
"21272",7837,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-ES-BR-SE-BR-PE-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-GO-BR-DF"
"21273",29872,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SE-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-AL-BR-PA-BR-AM-BR-MT-BR-MS-BR-GO-BR-DF"
"21274",4114,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES"
"21275",79829,"BR","NATIVA","/Amazônia","BR-PA"
"21276",4162,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES"
"21277",79849,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-RR-BR-RO-BR-AM-BR-AC-BR-MT-BR-MS"
"21278",137937,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AM-BR-AC"
"21279",25067,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-PR"
"21280",4163,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"21281",22064,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"21282",33934,"BR","NATIVA","Endemica/Amazônia","BR-RO"
"21283",4147,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"21284",25079,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"21285",33343,"BR","NATIVA","Endemica/Cerrado","BR-SP-BR-MG-BR-GO"
"21286",21718,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"21287",26228,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-MT-BR-GO"
"21288",4095,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-BA"
"21289",106848,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"21290",21720,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"21291",109943,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG"
"21292",110682,"BR","NATIVA","Não endemica/Mata Atlântica","BR-ES"
"21293",110683,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"21294",106601,"BR","NATURALIZADA","Não endemica/Cerrado","BR-SP-BR-RJ-BR-MT-BR-DF"
"21295",474,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES"
"21296",31209,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"21297",123805,"BR","NATIVA","Não endemica/","BR-SP"
"21298",21309,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-PA-BR-MT-BR-GO"
"21299",21322,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-RS-BR-BA-BR-TO-BR-GO-BR-DF"
"21300",94073,"BR",NA,NA,"BR-SP-BR-RS-BR-PR"
"21301",94075,"BR",NA,NA,"BR-SP"
"21302",14983,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-PA-BR-MT-BR-GO"
"21303",14988,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL"
"21304",14984,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-TO-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-RR"
"21305",21317,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA"
"21306",21320,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PB-BR-MG-BR-RS-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-TO-BR-MS-BR-GO-BR-DF"
"21307",4239,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"21308",11584,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SE-BR-PE-BR-PB-BR-BA-BR-TO-BR-RR-BR-MS-BR-GO-BR-DF"
"21309",31212,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"21310",105911,"BR","NATIVA",NA,"BR-BA"
"21311",105940,"BR","NATIVA",NA,"BR-RS"
"21312",105916,"BR","NATIVA",NA,"BR-RJ-BR-ES-BR-BA"
"21313",39816,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RN-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-RR-BR-PA-BR-AP-BR-AM-BR-AC"
"21314",106196,"BR","NATIVA",NA,"BR-SP-BR-RJ-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA"
